Latein,Deutsch,Kartei,Wortart
litus; litoris,der Strand; die Küste,6,s
salvus; -a; -um,heil; unversehrt,5,x
laetus; -a; -um,froh; fröhlich,6,x
navis; navis; f GP navium,das Schiff,6,s
centum,hundert,6,x
pervenire; pervenio; perveni; perventum,kommen zu/nach; gelangen,5,v
sumnus; -i,der Schlaf,5,s
consilium; -i n,der Rat; der Ratschlag; der Plan; der Beschluss,5,s
consilium capere,einen Plan fassen,5,x
succedere; succedo; successi; successum,nachfolgen; glücken,5,v
transcendere; transcendo; transcendi; transcensum,hinübergehen; überqueren,5,v
colligere; colligo; collegi; collectum,sammeln,5,v
eques; equitis m,der Reiter; der ritter,5,s
utilis; utile,nützlich,5,x
onus; oneris n,die Last,5,s
portare; porto,"tragen, bringen",5,v
ubi (sugj),sobald,5,x
auxilium negare,die Hilfe verweigern,5,x
übertreffen,superare (mit Abl.),5,v
imperator; imperatoris,der Feldherr; der Kaiser,5,s
excitare; excito,auntreiben; erregen; ermuntern; aufwecken,5,v
imperium; -i,der Befehl; die Herrschaft; das Reich,5,s
finis; finis; gen.pl. finium,das Ende; die Grenze; das Zeil; Pl. das Gebiet,5,s
perterrere; perterreo,(jemanden) heftig erschrecken; einschüchtern,5,v
occidere (langes i); occido; occidi; occisum,niederschlagen; töten,5,v
praeesse; praesum; praefui (mit Dativ); [exercitui praeest],an der Spitze stehen; leiten; [das Herr leiten],5,v
animadvertere; animadverto; animadverti; animadversum,wahrnehmen; bemerken (in m. Akk); vorgehen gegen; einschreiten,5,v
inquam; inquis; inquit; inquiunt,sagte ich; du; er; sie; es; sagten sie,5,x
agmen; agminis n,der Heereszug; die Schar,5,s
prehendere; prehendo; prehendi; prehensum,ergreifen,5,v
plerique; pleraeque; pleraque,die meisten; sehr viele,5,x
accusare; accuso,anklagen; beschuldigen,5,v
exemplum; -i,das Beispiel; das Vorbild,5,s
culpa; -ae f,die Schuld,5,s
maiores; maiorum Pl,die vorfahren,5,s
aedificare; aedifico,bauen; erbauen,5,v
delere; deleo; delevi; deletum,zerstören; vernichten,5,v
atque; ac,und; und auch,5,x
lingua; -ae f,die Zunge; die Sprache,5,s
ars; artis f; Gen Pl artium,die Kundst; die (Kunst)Fertigkeit; die Geschicklichkeit,5,s
aedificum; -i n ,das Gebäude; das Bauwerk,5,s
discere; disco; didici; -,lernen,5,v
oppidum; -i n,die Stadt; die Befestigung,5,s
scribere; scribo; scripsi; scriptum,schreiben,5,v
littera; -ae f,der Buchstabe; Pl. der Brief; die Literatur; die Wissenschaft/en,5,s
pauper; Gen pauperis,arm; armselig,5,x
vetus; Gen verteris,alt,5,x
dives; Gem divitis,reich; kostbar,5,x
cor; cordis,das Herz,5,s
maxime,am meisten; ganz besonders,5,x
legere; lego; legi; lectum,lesen,5,v
praeclarus; -a; -um,vortrefflihc; ausgezeichnet,5,x
totus; -a; -um; gen totius; dat toti,ganz,5,x
migrare; migro,wandern; auswandern,5,v
donare; dono,schenken; beschenken,5,v
grandis; grande,groß; großartig; wichtig,5,x
carmen; carminis n,das Lied; das Gedicht,5,v
more Graecorum,nach Art der Griechen,5,x
summus; a; um,das höchste; der oberste; der letzte,5,x
spoliare; spolio (m.Abl),(einer Sache) berauben; (aus)rauben,5,v
Homines pecunia spoliat,Er beraubt die Menschen ihres Geldes,5,x
occidere; occido; occidi; -,untergehen; umkommen; sterben,5,v
senatus; senatUs,der Senat,5,s
perturbare; perturbo,durcheinanderbringen; verwirren,5,v
dimittere; dimitto; dimisi; dimissum,entsenden; wegschicken; entlassen,5,v
iustus; a; um,gerecht; rechtschaffen,5,x
censere; censeo; censui; censum,meinen; schätzen; einschätzen,5,v
virtus; virtutis,die Tugend; die Tapferkeit; die Tüchtigkeit; Pl die guten Taten / Leitungen / Eigenschaften,5,s
pro (m.Abl),vor; für; statt; an Stell von,5,x
iustitia; -ae,die Gerechtigkeit,5,s
frangere; frango; fregi; fractum,brechen; etwas zerbrechen,5,v
praeter,an...vorbei; außer; gegen,5,x
eripere; eripio; eripui; ereptum,entreißen,5,v
delectare; delecto,erfreuen (tip: nicht gaudere),5,v
posterus; -a; um,der nachfolgende; der nächste,5,x
posteri; posterorum,die Nachfahren; die Nachkommen,5,s
stultitia; -ae,die Dummheit,5,s
testis; testis; Gen Pl testium,der Zeuge,5,s
iudex; iudicis,der Richter,5,s
damnare; damno,verurteilen,5,v
legatus; -i,der Gesandte; der Offizier; der Unterfeldherr,5,s
audacia; -ae f,der Wagemut; die Kühnheit; dei Frechheit,5,s
gens; gentis f ; GenPl gentium,das Geschlecht; der Stamm; das volk,5,s
praeda; -ae f,die Beute; die Kreigsbeute,5,s
ops; opis f PL opes; opum,die Hilfe; die Kraft; die Macht; PL: der Reihtum,5,s
forma; -ae f,die Form; die Gestalt; die Schönheit,5,s
victoria; -ae,der Sieg,5,s
ostendere; ostendo; ostendi; ostentum,zeigen; erklären; offenbaren,5,v
libido; libidinis f,die Begierde; die Hemmungslosigkeit,5,s
flere; fleo; flevi; fletum,weinen (über); beweinen; beklagen,5,v
temperare; tempero,(mit Dat) mäßigen; schonen; (mit Akk) mischen; ordnen; (mit Abl) sich fernhalten von,5,v
irae tempero,ich mäßige den Zorn,5,x
rem publicam tempero,ich ordne den Staat,5,x
a malis hominibus tempero,ich halte mich von bösen Menschen fern,5,x
antiquus; -a; -um,alt,5,x
occupare; occupo,einnehmen; besetzen; beschäftigen,5,v
victor; victoris m,der Sieger,5,s
obsecrare; obsecro,anflehen; beschwören,5,v
turbare; turbo,durcheinanderbringen; verwirren; stören,5,v
sinere; sino; sivi; situm,lassen; zulassen; erlauben,5,v
tolerare; tolero,erdulden; ertragen,5,v
tristis; triste,traurig; düster,5,x
nuntius; i m,der Bote; die Nachricht,5,s
sepulcrum; i n,das Grab; das Grabmal,5,s
ornare; orno,schmücken; auszeichnen; ausstatten,5,v
adicere; adicio; adieci; adiectum,hinzufügen,5,v
avaritia; -ae,die Habgier; der Geiz,5,s
calamitas; calamitatis,das Unglück; das Unheil; der Schaden,5,s
potens; Gen potentis,mächtig; stark,5,x
proelium; -i,die Schlacht; das Gefecht,5,s
dubitare; dubito,zweifeln; unschlüssig sein; mit infitiniv: zögern zu tun,6,v
dubitare de fide,an der Treue zweifeln,6,x
impellere; impello; impuli; impulsum,in Bewegung setzen; antreiben; veranlassen,5,v
vindicare; vindico,in Anspruch nehmen; befreien; retten; bestrafen,6,v
testamentum; -i,das Testament,6,s
confirmare; confirmo,(be)kräftigen; verstärken; ermutigen,6,v
nemo,niemand,6,x
"patres, patrum m (PL)",die Senatoren (tipp väterlich),6,s
quam, wie; als (Vergleich),6,x
tam...quam,so...wie,6,x
igitur,also,6,x
expellere; expello; exppuli; expulsum,vertreiben; verjagen; verbannen,6,v
trahere; traho; traxi; tractum,ziehen; schleppen,6,v
aurum; -i,das Gold,6,s
argentium; -i,das Silber; das Geld,6,s
complere; compleo; complevi; completum,ausfüllen; anfüllen (mit); erfüllen,6,v
ornamentum; -i,das Schmuckstück; der Schmuck,6,s
tribunus; -i,der Tribun,6,s
tribuere; tribuo; tribui; tributum,zuteilen,6,v
provincia; -ae f,die Provinz,6,s
comperire; comperio; comperi; compertum,erfahren; in Erfahrung bringen,6,v
sentire; sentio; sensi; sensum,fühlen; spühren; meinen,6,v
metus; metUs,die Angst; die Furcht (nicht timor),6,s
pars; partis f; Gen P partium,der Teil; die Seite; die Richtung,6,s
sol; solis,die Sonne,6,s
currus; currUs,der Wagen,6,s
aer; aeris m; Akk sg. auch aera,die Luft,6,s
ascendere; ascendo; ascendi; ascensum,hinaufsteigen; besteigen,6,v
tantus; -a ;-um,so groß,6,x
uxor; uxoris f,die Ehefrau,6,s
vetare; veto; vetui; vetitum,verbieten,6,v
preces; precum f (PL),die Bitten,6,s
repellere; repello; reppulli; repulsum,zurückstoßen; abwehren; zurückweisen,6,v
absucere; abduco; abduxi; abductum,wegführen; wegbringen; entführen,6,v
flos; floris m,die Blume; die Blüte,6,s
cura; -ae f,die Sorge; die Pflege,6,s
mora; -ae f,die Verzögerung; der Aufenthalt,6,s
iratus; -a; -um,zornig; erzürnt,6,x
fundere; fundo; fudi; fusum,(vergießen); ausschütten,6,v
simulare; simulo ,vortäuschen; heucheln,6,v
apud (m. Akk),bei,6,x
apud ...dies noctesque / ...sub monte,bei Tag und Nacht // am Fuß des Berges,6,x
corona; -ae f,der Kranz,6,s
laurus; -i f !!,der Lorbeer(baum),6,s
mundus; -i m,das Weltall; die Welt,6,s
evenire; evenio; eveni; eventum,geschehen; sich ereignen,4,v
evenit; evEnit,es geschieht; es ereignet sich,5,x
unda; -ae f,die Welle; die Wogen,4,s
primum,zuerst; erstmals; zum ersten Mal,5,x
solere; soleo,gewohnt sein; pflegen zu tun,3,v
cogitare; cogito,(nach) denken; beabsichtigen (zu tun),5,v
puellam cogitare,an das Mädchen denken,5,x
secum cogitare,bei sich denken; im Stillen denken,5,x
respicere; respicio; respexi; respectum,zurückblicken auf; berücksichtigen,5,v
convertere; converto; converti; conversum,wenden; verwandeln; (ver)ändern,3,v
cum (m. Ind.),(damals) als; (dann) wenn; (immer) wenn; als (plötzlich); sobald,5,x
cum (primum); ubi (primum); ut (primum) (m Ind Perf),sobald,2,x
quod,weil; dass,3,x
quiescere; quiesco; quievi; -,ruhen; sich ausruhen,2,v
bos; bovis,das Rind; der Ochse; die Kuh,2,s
taurus,der Stier,3,s
ludere; ludo; lusi; lusum,speilen,3,v
quoniam,weil ja; da ja,2,x
considere; sonsido; consedi; consessum,sich setzen; sich niederlassen,2,v
tergum; i n,der Rücken,1,s
surgere; surgo; surrexi; surrectum,aufstehen; siche erheben,2,v
dext(e)r; dext(e)ra; dext(e)rum,rechts,2,x
dext(e)ra; -ae f,die rechte Hand,2,s
cornu; cornUs n ,das Horn; der Heeresflügel,1,s
sinister; sinistra; sinistrum,links,2,x
ventus; -i m,der Wind,2,s
dum haec geruntur,währendessen,2,x
insula; -ae f,die Insel; des (mehrstöckige) Mietshaus,2,s
