Latein,Deutsch,Kartei,Wortart
consilium; -i n,der Rat; der Ratschlag; der Plan; der Beschluss,3,s
consilium capere,einen Plan fassen,3,x
succedere; succedo; successi,nachfolgen; glücken,3,v
transcendere; transcendo; transcendi,hinübergehen; überqueren,3,v
colligere; colligo; collegi,sammeln,3,v
eques; equitis m,der Reiter; der ritter,3,s
utilis; utile,nützlich,3,x
onus; oneris n,die Last,3,s
portare; porto,"tragen, bringen",3,v
ubi (sugj),sobald,3,x
auxilium negare,die Hilfe verweigern,3,x
übertreffen,superare (mit Abl.),3,v
imperator; imperatoris,der Feldherr; der Kaiser,3,s
excitare; excito,auntreiben; erregen; ermuntern; aufwecken,3,v
imperium; -i,der Befehl; die Herrschaft; das Reich,3,s
finis; finis; gen.pl. finium,das Ende; die Grenze; das Zeil; Pl. das Gebiet,3,s
perterrere; perterreo,(jemanden) heftig erschrecken; einschüchtern,3,v
occidere; occido; occidi; occisum,niederschlagen; töten,3,v
praeesse; praesum; praefui (mit Dativ); [exercitui praeest],an der Spitze stehen; leiten; [das Herr leiten],3,v
animadvertere; animadverto; animadverti; animadversum,wahrnehmen; bemerken (in m. Akk); vorgehen gegen; einschreiten,3,v
inquam; inquis; inquit; inquiunt,sagte ich; du; er; sie; es; sagten sie,3,x
agmen; agminis n,der Heereszug; die Schar,3,s
prehendere; prehendo; prehendi; prehensum,ergreifen,3,v
plerique; pleraeque; pleraque,die meisten; sehr viele,3,x
accusare; accuso,anklagen; beschuldigen,3,v
exemplum; -i,das Beispiel; das Vorbild,3,s
culpa; -ae f,die Schuld,3,s
maiores; maiorum Pl,die vorfahren,3,s
aedificare; aedifico,bauen; erbauen,3,v
delere; deleo; delevi; deletum,zerstören; vernichten,3,v
atque; ac,und; und auch,3,x
lingua; -ae f,die Zunge; die Sprache,3,s
ars; artis f; Gen Pl artium,die Kundst; die (Kunst)Fertigkeit; die Geschicklichkeit,3,s
aedificum; -i n ,das Gebäude; das Bauwerk,3,s
discere; disco; didici; -,lernen,1,v
oppidium; -i n,die Stadt; die Befestigung,3,s
scribere; scribo; scripsi; scriptum,schreiben,3,v
littera; -ae f,der Buchstabe; Pl. der Brief; die Literatur; die Wissenschaft/en,3,s
pauper; Gen pauperis,arm; armselig,3,x
vetus; Gen verteris,alt,3,x
dives; Gem divitis,reich; kostbar,2,x
cor; cordis,das Herz,1,s
maxime,am meisten; ganz besonders,2,x
legere; lego; legi; lectum,lesen,2,v
praeclarus; -a; -um,vortrefflihc; ausgezeichnet,1,x
totus; -a; -um; gen totius; dat toti,ganz,1,x
migrare; migro,wandern; auswandern,2,v
donare; dono,schenken; beschenken,1,v
grandis; grande,groß; großartig; wichtig,1,x
carmen; carminis n,das Lied; das Gedicht,1,v
more Graecorum,nach Art der Griechen,1,x
