Latein,Deutsch,Kartei,Wortart
navis; navis; f GP navium,das Schiff,4,s
centum,hundert,4,x
pervenire; pervenio; perveni; perventum,kommen zu/nach; gelangen,4,v
sumnus; -i,der Schlaf,4,s
consilium; -i n,der Rat; der Ratschlag; der Plan; der Beschluss,4,s
consilium capere,einen Plan fassen,4,x
succedere; succedo; successi; successum,nachfolgen; glücken,4,v
transcendere; transcendo; transcendi,hinübergehen; überqueren,4,v
colligere; colligo; collegi; collectum,sammeln,4,v
eques; equitis m,der Reiter; der ritter,4,s
utilis; utile,nützlich,4,x
onus; oneris n,die Last,4,s
portare; porto,"tragen, bringen",4,v
ubi (sugj),sobald,4,x
auxilium negare,die Hilfe verweigern,4,x
übertreffen,superare (mit Abl.),4,v
imperator; imperatoris,der Feldherr; der Kaiser,4,s
excitare; excito,auntreiben; erregen; ermuntern; aufwecken,4,v
imperium; -i,der Befehl; die Herrschaft; das Reich,4,s
finis; finis; gen.pl. finium,das Ende; die Grenze; das Zeil; Pl. das Gebiet,4,s
perterrere; perterreo,(jemanden) heftig erschrecken; einschüchtern,4,v
occidere (langes i); occido; occidi; occisum,niederschlagen; töten,4,v
praeesse; praesum; praefui (mit Dativ); [exercitui praeest],an der Spitze stehen; leiten; [das Herr leiten],4,v
animadvertere; animadverto; animadverti; animadversum,wahrnehmen; bemerken (in m. Akk); vorgehen gegen; einschreiten,4,v
inquam; inquis; inquit; inquiunt,sagte ich; du; er; sie; es; sagten sie,4,x
agmen; agminis n,der Heereszug; die Schar,4,s
prehendere; prehendo; prehendi; prehensum,ergreifen,4,v
plerique; pleraeque; pleraque,die meisten; sehr viele,4,x
accusare; accuso,anklagen; beschuldigen,4,v
exemplum; -i,das Beispiel; das Vorbild,4,s
culpa; -ae f,die Schuld,4,s
maiores; maiorum Pl,die vorfahren,4,s
aedificare; aedifico,bauen; erbauen,4,v
delere; deleo; delevi; deletum,zerstören; vernichten,4,v
atque; ac,und; und auch,4,x
lingua; -ae f,die Zunge; die Sprache,4,s
ars; artis f; Gen Pl artium,die Kundst; die (Kunst)Fertigkeit; die Geschicklichkeit,4,s
aedificum; -i n ,das Gebäude; das Bauwerk,5,s
discere; disco; didici; -,lernen,4,v
oppidum; -i n,die Stadt; die Befestigung,5,s
scribere; scribo; scripsi; scriptum,schreiben,5,v
littera; -ae f,der Buchstabe; Pl. der Brief; die Literatur; die Wissenschaft/en,4,s
pauper; Gen pauperis,arm; armselig,5,x
vetus; Gen verteris,alt,4,x
dives; Gem divitis,reich; kostbar,5,x
cor; cordis,das Herz,5,s
maxime,am meisten; ganz besonders,4,x
legere; lego; legi; lectum,lesen,5,v
praeclarus; -a; -um,vortrefflihc; ausgezeichnet,5,x
totus; -a; -um; gen totius; dat toti,ganz,5,x
migrare; migro,wandern; auswandern,5,v
donare; dono,schenken; beschenken,4,v
grandis; grande,groß; großartig; wichtig,5,x
carmen; carminis n,das Lied; das Gedicht,5,v
more Graecorum,nach Art der Griechen,5,x
summus; a; um,das höchste; der oberste; der letzte,5,x
spoliare; spolio (m.Abl),(einer Sache) berauben; (aus)rauben,5,v
Homines pecunia spoliat,Er beraubt die Menschen ihres Geldes,5,x
occidere; occido; occidi; -,untergehen; umkommen; sterben,5,v
senatus; senatUs,der Senat,5,s
perturbare; perturbo,durcheinanderbringen; verwirren,5,v
dimittere; dimitto; dimisi; dimissum,entsenden; wegschicken; entlassen,5,v
iustus; a; um,gerecht; rechtschaffen,5,x
censere; censeo; censui; censum,meinen; schätzen; einschätzen,5,v
virtus; virtutis,die Tugend; die Tapferkeit; die Tüchtigkeit; Pl die guten Taten / Leitungen / Eigenschaften,5,s
pro (m.Abl),vor; für; statt; an Stell von,5,x
iustitia; -ae,die Gerechtigkeit,5,s
frangere; frango; fregi; fractum,brechen; etwas zerbrechen,5,v
praeter,an...vorbei; außer; gegen,5,x
eripere; eripio; eripui; ereptum,entreißen,5,v
delectare; delecto,erfreuen (tip: nicht gaudere),5,v
posterus; -a; um,der nachfolgende; der nächste,5,x
posteri; posterorum,die Nachfahren; die Nachkommen,5,s
stultitia; -ae,die Dummheit,5,s
testis; testis; Gen Pl testium,der Zeuge,5,s
iudex; iudicis,der Richter,5,s
damnare; damno,verurteilen,5,v
legatus; -i,der Gesandte; der Offizier; der Unterfeldherr,5,s
audacia; -ae f,der Wagemut; die Kühnheit; dei Frechheit,5,s
gens; gentis f ; GenPl gentium,das Geschlecht; der Stamm; das volk,5,s
praeda; -ae f,die Beute; die Kreigsbeute,5,s
ops; opis f PL opes; opum,die Hilfe; die Kraft; die Macht; PL: der Reihtum,5,s
forma; -ae f,die Form; die Gestalt; die Schönheit,5,s
victoria; -ae,der Sieg,5,s
ostendere; ostendo; ostendi; ostentum,zeigen; erklären; offenbaren,5,v
libido; libidinis f,die Begierde; die Hemmungslosigkeit,5,s
flere; fleo; flevi; fletum,weinen (über); beweinen; beklagen,5,v
temperare; tempero,(mit Dat) mäßigen; schonen; (mit Akk) mischen; ordnen; (mit Abl) sich fernhalten von,5,v
irae tempero,ich mäßige den Zorn,5,x
rem publicam tempero,ich ordne den Staat,5,x
a malis hominibus tempero,ich halte mich von bösen Menschen fern,5,x
antiquus; -a; -um,alt,5,x
occupare; occupo,einnehmen; besetzen; beschäftigen,5,v
victor; victoris m,der Sieger,5,s
obsecrare; obsecro,anflehen; beschwören,5,v
turbare; turbo,durcheinanderbringen; verwirren; stören,5,v
sinere; sino; sivi; situm,lassen; zulassen; erlauben,5,v
tolerare; tolero,erdulden; ertragen,5,v
tristis; triste,traurig; düster,5,x
nuntius; i m,der Bote; die Nachricht,5,s
sepulcrum; i n,das Grab; das Grabmal,5,s
ornare; orno,schmücken; auszeichnen; ausstatten,5,v
adicere; adicio; adieci; adiectum,hinzufügen,1,v
avaritia; -ae,die Habgier; der Geiz,3,s
calamatas; calamatatis,das Unglück; das Unheil; der Schaden,2,s
potens; Gen potentis,mächtig; stark,3,x
proelium; -i,die Schlacht; das Gefecht,2,s
dubitare; dubito,zweifeln; unschlüssig sein; mit infitiniv: zögern zu tun,1,v
dubitare de fide,an der Treue zweifeln,2,x
impellere; impello; impuli; impulsum,in Bewegung setzen; antreiben; veranlassen,2,v
