Latein,Deutsch,Kartei,Wortart
centum,hundert,4,x
pervenire; pervenio; perveni; perventum,kommen zu/nach; gelangen,4,v
sumnus; -i,der Schlaf,3,s
consilium; -i n,der Rat; der Ratschlag; der Plan; der Beschluss,4,s
consilium capere,einen Plan fassen,3,x
succedere; succedo; successi,nachfolgen; glücken,4,v
transcendere; transcendo; transcendi,hinübergehen; überqueren,4,v
colligere; colligo; collegi; collectum,sammeln,4,v
eques; equitis m,der Reiter; der ritter,3,s
utilis; utile,nützlich,4,x
onus; oneris n,die Last,4,s
portare; porto,"tragen, bringen",4,v
ubi (sugj),sobald,3,x
auxilium negare,die Hilfe verweigern,4,x
übertreffen,superare (mit Abl.),4,v
imperator; imperatoris,der Feldherr; der Kaiser,4,s
excitare; excito,auntreiben; erregen; ermuntern; aufwecken,4,v
imperium; -i,der Befehl; die Herrschaft; das Reich,4,s
finis; finis; gen.pl. finium,das Ende; die Grenze; das Zeil; Pl. das Gebiet,4,s
perterrere; perterreo,(jemanden) heftig erschrecken; einschüchtern,4,v
occidere (langes i); occido; occidi; occisum,niederschlagen; töten,4,v
praeesse; praesum; praefui (mit Dativ); [exercitui praeest],an der Spitze stehen; leiten; [das Herr leiten],4,v
animadvertere; animadverto; animadverti; animadversum,wahrnehmen; bemerken (in m. Akk); vorgehen gegen; einschreiten,4,v
inquam; inquis; inquit; inquiunt,sagte ich; du; er; sie; es; sagten sie,4,x
agmen; agminis n,der Heereszug; die Schar,4,s
prehendere; prehendo; prehendi; prehensum,ergreifen,4,v
plerique; pleraeque; pleraque,die meisten; sehr viele,4,x
accusare; accuso,anklagen; beschuldigen,4,v
exemplum; -i,das Beispiel; das Vorbild,4,s
culpa; -ae f,die Schuld,4,s
maiores; maiorum Pl,die vorfahren,4,s
aedificare; aedifico,bauen; erbauen,4,v
delere; deleo; delevi; deletum,zerstören; vernichten,4,v
atque; ac,und; und auch,4,x
lingua; -ae f,die Zunge; die Sprache,4,s
ars; artis f; Gen Pl artium,die Kundst; die (Kunst)Fertigkeit; die Geschicklichkeit,4,s
aedificum; -i n ,das Gebäude; das Bauwerk,4,s
discere; disco; didici; -,lernen,4,v
oppidium; -i n,die Stadt; die Befestigung,3,s
scribere; scribo; scripsi; scriptum,schreiben,4,v
littera; -ae f,der Buchstabe; Pl. der Brief; die Literatur; die Wissenschaft/en,4,s
pauper; Gen pauperis,arm; armselig,4,x
vetus; Gen verteris,alt,4,x
dives; Gem divitis,reich; kostbar,4,x
cor; cordis,das Herz,4,s
maxime,am meisten; ganz besonders,4,x
legere; lego; legi; lectum,lesen,4,v
praeclarus; -a; -um,vortrefflihc; ausgezeichnet,4,x
totus; -a; -um; gen totius; dat toti,ganz,4,x
migrare; migro,wandern; auswandern,4,v
donare; dono,schenken; beschenken,4,v
grandis; grande,groß; großartig; wichtig,4,x
carmen; carminis n,das Lied; das Gedicht,4,v
more Graecorum,nach Art der Griechen,4,x
summus; a; um,das höchste; der oberste; der letzte,4,x
spoliare; spolio (m.Abl),(einer Sache) berauben; (aus)rauben,4,v
Homines pecunia spoliat,Er beraubt die Menschen ihres Geldes,4,x
occidere; occido; occidi; -,untergehen; umkommen; sterben,4,v
senatus; senatUs,der Senat,4,s
perturbare; perturbo,durcheinanderbringen; verwirren,4,v
dimittere; dimitto; dimisi; dimissum,entsenden; wegschicken; entlassen,4,v
iustus; a; um,gerecht; rechtschaffen,4,x
censere; censeo; censui; censum,meinen; schätzen; einschätzen,4,v
virtus; virtutis,die Tugend; die Tapferkeit; die Tüchtigkeit; Pl die guten Taten / Leitungen / Eigenschaften,4,s
pro (m.Abl),vor; für; statt; an Stell von,4,x
iustitia; -ae,die Gerechtigkeit,4,s
frangere; frango; fregi; fractum,brechen; etwas zerbrechen,4,v
praeter,an...vorbei; außer; gegen,4,x
eripere; eripio; eripui; ereptum,entreißen,4,v
delectare; delecto,erfreuen (tip: nicht gaudere),4,v
posterus; -a; um,der nachfolgende; der nächste,4,x
posteri; posterorum,die Nachfahren; die Nachkommen,4,s
stultitia; -ae,die Dummheit,4,s
testis; testis; Gen Pl testium,der Zeuge,4,s
iudex; iudicis,der Richter,4,s
damnare; damno,verurteilen,4,v
legatus; -i,der Gesandte; der Offizier; der Unterfeldherr,4,s
audacia; -ae f,der Wagemut; die Kühnheit; dei Frechheit,2,s
gens; gentis f ; GenPl gentium,das Geschlecht; der Stamm; das volk,2,s
praeda; -ae f,die Beute; die Kreigsbeute,2,s
ops; opis f PL opes; opum,die Hilfe; die Kraft; die Macht; PL: der Reihtum,2,s
forma; -ae f,die Form; die Gestalt; die Schönheit,2,s
victoria; -ae,der Sieg,2,s
ostendere; ostendo; ostendi; ostentum,zeigen; erklären; offenbaren,2,v
libido; libidinis f,die Begierde; die Hemmungslosigkeit,2,s
flere; fleo; flevi; fletum,weinen (über); beweinen; beklagen,2,v
temperare; tempero,(mit Dat) mäßigen; schonen; (mit Akk) mischen; ordnen; (mit Abl) sich fernhalten von,2,v
irae tempero,ich mäßige den Zorn,2,x
rem publicam tempero,ich ordne den Statt,2,x
a malis hominibus tempero,ich halte mich von bösen Menschen fern,2,x
antiquus; -a; -um,alt,2,x
occupare; occupo,einnehmen; besetzen; beschäftigen,2,v
victor; victoris m,der Sieger,2,s
obsecrare; obsecro,anflehen; beschwören,2,v
turbare; turbo,durcheinanderbringen; verwirren; stören,2,v
sinere; sino; sivi; situm,lassen; zulassen; erlauben,2,v
tolerare; tolero,erdulden; ertragen,1,v
tristis; triste,traurig; düster,2,x
nuntius; i m,der Bote; die Nachricht,2,s
spulcrum; i n,das Gram; das Grabmal,2,s
ornare; orno,schmücken; auszeichnen; ausstatten,2,v
