Latein,Deutsch,Kartei,Wortart
succedere; succedo; successi,nachfolgen; glücken,2,v
transcendere; transcendo; transcendi,hinübergehen; überqueren,2,v
colligere; colligo; collegi,sammeln,2,v
eques; equitis m,der Reiter; der ritter,3,s
utilis; utile,nützlich,3,x
onus; oneris n,die Last,3,s
portare; porto,"tragen, bringen",3,v
ubi (sugj),sobald,3,x
auxilium negare,die Hilfe verweigern,3,x
übertreffen,superare (mit Abl.),3,v
imperator; imperatoris,der Feldherr; der Kaiser,3,s
excitare; excito,auntreiben; erregen; ermuntern; aufwecken,2,v
imperium; -i,der Befehl; die Herrschaft; das Reich,3,s
finis; finis; gen.pl. finium,das Ende; die Grenze; das Zeil; Pl. das Gebiet,3,s
perterrere; perterreo,(jemanden) heftig erschrecken; einschüchtern,3,v
occidere; occido; occidi; occisum,niederschlagen; töten,2,v
praeesse; praesum; praefui (mit Dativ); [exercitui praeest],an der Spitze stehen; leiten; [das Herr leiten],3,v
animadvertere; animadverto; animadverti; animadversum,wahrnehmen; bemerken (in m. Akk); vorgehen gegen; einschreiten,3,v
inquam; inquis; inquit; inquiunt,sagte ich; du; er; sie; es; sagten sie,2,x
agmen; agminis n,der Heereszug; die Schar,2,s
prehendere; prehendo; prehendi; prehensum,ergreifen,3,v
plerique; pleraeque; pleraque,die meisten; sehr viele,2,x
accusare; accuso,anklagen; beschuldigen,2,v
exemplum; -i,das Beispiel; das Vorbild,2,s
culpa; -ae f,die Schuld,2,s
maiores; maiorum Pl,die vorfahren,2,s
aedificare; aedifico,bauen; erbauen,2,v
delere; deleo; delevi; deletum,zerstören; vernichten,3,v
atque; ac,und; und auch,2,x
