Latein,Deutsch,Kartei,Wortart
colligere; colligo; collegi,sammeln,2,v
eques; equitis m,der Reiter; der ritter,2,s
utilis; utile,nützlich,2,x
onus; oneris n,die Last,1,s
portare; porto,"tragen, bringen",2,v
ubi (sugj),sobald,2,x
auxilium negare,die Hilfe verweigern,1,x
übertreffen,superare (mit Abl.),2,v
imperator; imperatoris,der Feldherr; der Kaiser,1,s
excitare; excito,auntreiben; erregen; ermuntern; aufwecken,1,v
imperium; -i,der Befehl; die Herrschaft; das Reich,1,s
finis; finis; gen.pl. finium,das Ende; die Grenze; das Zeil; Pl. das Gebiet,1,s
perterrere; perterreo,(jemanden) heftig erschrecken; einschüchtern,1,v
occidere; occido; occidi; occisum,niederschlagen; töten,1,v
praeesse; praesum; praefui (mit Dativ); [exercitui praeest],an der Spitze stehen; leiten; [das Herr leiten],1,v
animadvertere; animadverto; animadverti,wahrnehmen; bemerken (in m. Akk); vorgehen gegen; einschreiten,1,v
